ID,CODGEO,AREA_NAME,SEX,AGE,DIPLOMA,PRO_CAT,TYPE_HOUSE,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
50_1623,94071,Sucy-en-Brie,Man,66,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,True,2,0,0,0,False,False,False,False,False,2180.4939968,True
50_1624,93027,La Courneuve,Woman,63,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Single parent (divorced / separated / widowed),2,0,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,875.9498824,True
50_1625,94081,Vitry-sur-Seine,Man,50,Upper secondary diploma (Baccalauréat) or equivalent,3,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,2,0,3,0,True,False,False,False,False,10369.133641,True
50_1627,94081,Vitry-sur-Seine,Woman,35,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,655.49676855,True
50_1628,95219,Ermont,Woman,24,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple without children,2,0,0.0,2.0,0,0,False,True,1,0,1,0,True,False,False,False,False,951.51044344,True
50_1630,77127,Coubert,Woman,60,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,2,0,False,False,False,False,False,841.20340555,True
50_1631,78297,Guyancourt,Man,19,Upper secondary diploma (Baccalauréat) or equivalent,4,Living with one or both parents,5,1,1.0,1.0,2,0,False,True,2,0,4+,1,True,False,False,False,False,7837.0425047,True
50_1632,77285,Le Mee-sur-Seine,Woman,23,Upper secondary diploma (Baccalauréat) or equivalent,8,Living with one or both parents,3,0,0.0,0.0,0,0,True,True,1,0,0,0,True,False,False,False,False,2855.399886,False
50_1633,94079,Villiers-sur-Marne,Woman,47,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple without children,2,0,0.0,0.0,2,0,False,False,1,0,2,0,True,False,False,False,False,1738.0971935,True
50_1634,95574,Saint-Prix,Man,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple without children,2,0,0.0,0.0,2,0,False,False,0,0,1,1,True,False,False,False,False,1094.3991456,True
50_1635,75115,Paris,Woman,46,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),2,0,2.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,False,2470.6538481,True
50_1636,75113,Paris,Man,35,,3,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,0,0,0,0,True,False,False,False,False,4787.2026556,True
50_1637,78092,Bougival,Man,50,,5,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,1,0,0,False,False,False,False,False,2167.1951431,True
50_1638,75113,Paris,Woman,68,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),4,2,0.0,0.0,0,2,False,True,1,0,3,0,False,False,False,False,False,3399.3330865,True
50_1639,75115,Paris,Woman,52,Upper secondary diploma (Baccalauréat) or equivalent,2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,2,0,True,False,False,False,False,4933.7848516,True
50_1640,91326,Juvisy-sur-Orge,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,True,True,False,False,False,2263.1322788,True
50_1641,78190,Croissy-sur-Seine,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,True,False,False,False,752.94250089,True
50_1642,91573,Saint-Pierre-du-Perray,Woman,64,,6,Single parent (divorced / separated / widowed),2,0,0.0,0.0,2,0,False,True,3,0,4+,1,False,False,False,False,False,761.78708126,True
50_1643,77377,Presles-en-Brie,Man,62,"Vocational certificate (CAP, BEP) or equivalent",1,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,2,0,False,False,False,False,False,2417.8030021,True
50_1644,75120,Paris,Woman,45,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,1,0,True,False,False,False,False,4836.6106654,True
50_1645,94002,Alfortville,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",5,In a couple without children,2,0,0.0,0.0,2,0,True,True,1,0,0,0,True,False,False,False,False,2156.1119559,True
50_1646,95539,Saint-Brice-sous-Foret,Woman,61,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),2,0,1.0,0.0,1,0,True,True,2,0,3,0,False,False,False,False,False,945.03714758,True
50_1647,91106,Breux-Jouy,Woman,56,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,3,0,3,0,False,False,False,False,False,1160.5262841,True
50_1648,91570,Saint-Michel-sur-Orge,Woman,62,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,760.92636339,True
50_1649,91521,Ris-Orangis,Man,49,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),2,1,0.0,0.0,1,0,False,True,1,0,3,0,True,False,False,False,False,1462.7961644,True
50_1650,77014,Avon,Man,55,Upper secondary diploma (Baccalauréat) or equivalent,3,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,4+,0,False,False,False,False,False,1723.7725186,True
50_1651,93051,Noisy-le-Grand,Woman,46,,4,In a couple with child(ren),1,0,1.0,0.0,0,0,False,True,1,0,3,0,True,False,False,False,False,662.26158858,True
50_1652,75119,Paris,Man,63,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,0,1,1,0,False,False,False,True,False,1554.7697893,True
50_1653,92032,Fontenay-aux-Roses,Woman,37,,4,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,1127.4878229,True
50_1654,92004,Asnieres-sur-Seine,Woman,45,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple without children,4,2,0.0,0.0,2,0,False,True,0,0,2,0,True,False,False,False,False,3528.9178638,True
50_1655,95127,Cergy,Man,32,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,3,0,False,False,False,False,False,2427.3335121,True
50_1656,93006,Bagnolet,Man,62,,4,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,1,0,True,False,True,False,False,1045.140808,True
50_1658,75118,Paris,Woman,33,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,2235.7612656,True
50_1659,91272,Gif-sur-Yvette,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,Living with one or both parents,2,0,0.0,0.0,1,1,False,False,0,0,0,0,True,False,False,False,False,1208.957924,True
50_1660,77285,Le Mee-sur-Seine,Man,55,Upper secondary diploma (Baccalauréat) or equivalent,8,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,1728.3473397,True
50_1661,91659,Villabe,Man,56,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,3,0,False,False,False,False,False,682.73069216,True
50_1663,78189,Crespieres,Woman,46,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,2,1,4+,0,False,False,False,False,False,2433.3128137,True
50_1664,77529,Voulangis,Woman,28,"Vocational certificate (CAP, BEP) or equivalent",8,In a couple with child(ren),4,2,0.0,0.0,0,0,False,False,1,0,0,1,True,False,False,False,False,4349.4578341,True
50_1665,93048,Montreuil,Woman,42,,1,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,4+,2,True,True,False,True,False,3746.599466,True
50_1666,94003,Arcueil,Woman,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,2,0,False,False,False,False,False,2578.8308259,True
50_1667,78490,Plaisir,Man,50,,3,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,1129.619486,True
50_1668,93005,Aulnay-sous-Bois,Man,61,Lower secondary certificate (Brevet) or equivalent,6,In a couple without children,4,2,0.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,10023.297301,True
50_1669,75120,Paris,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living with one or both parents,5,3,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,1608.2850612,True
50_1670,78586,Sartrouville,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,Living with one or both parents,4,0,0.0,2.0,2,0,False,True,1,0,0,0,True,False,False,False,False,1495.7486673,True
50_1671,78586,Sartrouville,Woman,22,,7,Living with one or both parents,3,3,0.0,0.0,0,0,False,True,1,0,0,0,True,True,False,False,False,1165.9519673,True
50_1672,78158,Le Chesnay-Rocquencourt,Man,32,Upper secondary diploma (Baccalauréat) or equivalent,1,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,1,0,True,False,False,True,False,5645.2791808,True
50_1673,92024,Clichy,Man,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,2,0,False,False,False,False,False,1219.6005058,True
50_1674,95527,Roissy-en-France,Woman,20,,7,Living with one or both parents,4,0,1.0,1.0,2,0,False,True,1,0,0,0,True,True,False,False,False,1050.9504758,True
50_1675,77118,Claye-Souilly,Man,72,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,1,0,0.0,0.0,0,1,False,True,1,0,1,0,True,False,False,False,False,4842.3760031,True
50_1679,91114,Brunoy,Man,42,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,1915.3685785,True
50_1680,78681,Villiers-le-Mahieu,Man,56,,3,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,1,0,False,False,False,False,False,1119.0986646,True
50_1681,93050,Neuilly-sur-Marne,Woman,52,No diploma,8,In a couple with child(ren),9,4,1.0,2.0,2,0,False,False,0,0,0,0,False,False,False,False,False,5997.6414858,True
50_1682,77462,Thieux,Man,32,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,1195.2090135,True
50_1683,94079,Villiers-sur-Marne,Woman,34,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple with child(ren),3,1,0.0,0.0,2,0,False,False,1,0,0,0,True,False,False,False,False,2771.8814009,True
50_1684,93048,Montreuil,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,False,False,True,True,False,343.08471324,True
50_1686,77350,Ozoir-la-Ferriere,Woman,39,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,1004.1104638,True
50_1687,94068,Saint-Maur-des-Fosses,Woman,34,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple with child(ren),3,1,0.0,0.0,2,0,False,False,0,0,3,0,True,False,False,False,False,2435.9152679,True
50_1689,75114,Paris,Woman,71,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,1255.6972607,True
50_1690,75119,Paris,Man,61,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,1468.998463,True
50_1692,78160,Chevreuse,Man,63,,6,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,True,False,False,743.59361427,True
50_1694,75120,Paris,Man,52,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,False,False,False,False,False,651.59460783,True
50_1695,75119,Paris,Woman,43,Upper secondary diploma (Baccalauréat) or equivalent,8,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,2,1,True,False,False,False,False,12380.901227,True
50_1696,78383,Maurepas,Woman,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,2,0,1,0,True,False,False,False,False,2764.0901302,True
50_1697,91533,Saclas,Man,32,,8,In a couple with child(ren),2,1,0.0,0.0,1,0,False,True,2,1,2,0,False,False,False,False,False,767.67490888,True
50_1698,91421,Montgeron,Man,44,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple with child(ren),3,1,1.0,0.0,1,0,False,True,2,0,4+,2,True,False,False,False,False,663.63865218,True
50_1700,77258,Lognes,Man,64,,6,In a couple with child(ren),8,4,0.0,2.0,2,0,False,True,0,0,0,0,True,False,False,False,False,2039.6296534,True
50_1701,92062,Puteaux,Man,54,"Vocational certificate (CAP, BEP) or equivalent",4,Living alone,1,0,0.0,0.0,1,0,True,True,1,0,0,0,False,False,False,False,False,2696.7587153,True
50_1702,92007,Bagneux,Man,66,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,2,0,0.0,0.0,0,2,False,True,1,0,1,0,False,False,True,False,False,11794.317123,True
50_1703,95500,Pontoise,Man,56,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,3,1,4+,0,False,False,False,False,False,2077.5519901,True
50_1704,95500,Pontoise,Man,21,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,4,0,1.0,1.0,2,0,False,True,3,0,4+,0,,True,False,False,False,6186.2733177,True
50_1705,92025,Colombes,Man,48,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),4,0,3.0,1.0,0,0,False,True,2,2,4+,0,False,False,False,False,False,2963.9889609,True
50_1706,75116,Paris,Woman,67,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,1088.1178333,True
50_1707,92004,Asnieres-sur-Seine,Woman,49,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,Single parent (divorced / separated / widowed),2,0,0.0,1.0,1,0,False,True,0,0,0,0,True,False,False,False,False,2796.235456,True
50_1708,93006,Bagnolet,Woman,56,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,787.56428398,True
50_1711,93031,Epinay-sur-Seine,Woman,39,,4,In a couple with child(ren),5,4,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,4572.7259502,True
50_1713,77014,Avon,Man,63,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,3107.8133427,True
50_1714,95219,Ermont,Man,41,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a shared apartment (flat-sharing),1,0,0.0,0.0,1,0,True,True,0,0,0,0,True,False,False,False,False,476.61149255,True
50_1715,91665,La Ville-du-Bois,Woman,61,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,2,0,0.0,0.0,0,0,False,True,2,0,0,0,False,False,False,False,False,2769.018919,True
50_1717,94021,Chevilly-Larue,Woman,36,,4,In a couple without children,2,0,0.0,0.0,2,0,False,False,0,0,0,1,True,False,False,False,False,1627.2770068,True
50_1718,78358,Maisons-Laffitte,Man,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,False,False,False,False,False,1182.7382464,True
50_1720,78522,Rochefort-en-Yvelines,Woman,52,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,1,0,2,1,True,False,False,False,False,1249.0496456,True
50_1721,92062,Puteaux,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,1.0,1,0,False,True,1,0,0,0,False,True,False,False,False,1220.4308608,True
50_1722,92063,Rueil-Malmaison,Woman,41,,4,In a couple with child(ren),4,1,1.0,0.0,2,0,True,True,1,0,2,0,False,False,False,False,False,2373.6403429,True
50_1723,93007,Le Blanc-Mesnil,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living with one or both parents,1,0,0.0,0.0,1,0,False,True,2,0,0,0,True,False,False,False,False,343.43181207,True
50_1724,94034,Fresnes,Man,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),2,0,1.0,0.0,1,0,False,False,2,0,1,0,False,False,False,False,False,1999.5925451,True
50_1725,95018,Argenteuil,Man,53,,1,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,822.65349145,True
50_1726,92007,Bagneux,Woman,38,,8,In a couple with child(ren),9,4,4.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,1619.336624,True
50_1727,94081,Vitry-sur-Seine,Man,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,1,1,True,False,False,False,False,563.03085111,True
50_1729,75116,Paris,Man,66,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,Living alone,1,0,0.0,0.0,0,1,True,True,1,0,0,0,True,False,False,False,False,965.90732695,True
50_1731,95210,Enghien-les-Bains,Woman,38,,4,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,0,1,True,False,False,False,False,777.89985936,True
50_1732,77288,Melun,Man,30,Upper secondary diploma (Baccalauréat) or equivalent,3,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,1956.3766074,True
50_1733,78073,Bois-d'Arcy,Woman,66,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,2,0,0.0,0.0,0,0,False,False,1,0,0,0,True,False,False,False,False,14467.723631,True
50_1734,91161,Chilly-Mazarin,Woman,64,Lower secondary certificate (Brevet) or equivalent,6,Living alone,1,1,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,False,1445.1784366,True
50_1735,75114,Paris,Woman,47,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,2,0,False,False,False,False,False,554.69319339,True
50_1736,92007,Bagneux,Man,62,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),2,0,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,1874.3959944,True
50_1737,95500,Pontoise,Woman,52,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,3,1,4+,0,False,False,False,False,False,1587.5871404,True
50_1738,95500,Pontoise,Woman,17,Lower secondary certificate (Brevet) or equivalent,7,Living with one or both parents,4,0,1.0,1.0,2,0,False,False,3,1,4+,0,False,True,False,False,False,4701.6863218,True
50_1742,77322,Moussy-le-Neuf,Woman,66,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),3,0,0.0,0.0,3,0,False,True,3,0,3,0,False,False,False,False,False,2336.3709812,True
50_1743,95582,Sannois,Man,64,Upper secondary diploma (Baccalauréat) or equivalent,1,In a couple with child(ren),2,0,0.0,0.0,2,0,False,True,2,0,0,0,True,False,False,False,False,9758.1743766,True
50_1744,78498,Poissy,Man,30,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,1793.6354629,True
50_1745,78646,Versailles,Man,61,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,2,0,3,0,False,False,False,True,False,1251.5203011,True
50_1746,77409,Saint-Germain-Laval,Man,48,,2,In a couple without children,1,0,0.0,0.0,1,0,False,False,1,0,1,0,True,False,False,False,False,538.75915065,True
50_1747,93048,Montreuil,Man,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,0,0,3,0,False,False,False,False,False,3217.5765398,True
50_1748,93031,Epinay-sur-Seine,Man,33,Upper secondary diploma (Baccalauréat) or equivalent,1,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,7745.049015,True
50_1749,92060,Le Plessis-Robinson,Woman,45,,5,In a couple with child(ren),5,1,1.0,1.0,2,0,False,True,2,4+,0,0,,False,True,False,False,3417.3612492,True
50_1750,78575,Saint-Remy-les-Chevreuse,Man,68,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,0,2,False,True,1,0,3,0,False,False,False,False,False,3718.5154874,True
50_1751,75114,Paris,Woman,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,4+,0,False,False,False,False,False,3356.7280094,True
50_1753,92004,Asnieres-sur-Seine,Woman,34,,3,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,False,False,1532.6349449,True
50_1754,75119,Paris,Woman,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,2,0,False,False,False,True,False,1937.3970939,True
50_1755,77055,Brou-sur-Chantereine,Man,42,"Vocational certificate (CAP, BEP) or equivalent",8,In a couple with child(ren),5,2,2.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,5912.8868888,True
50_1756,75120,Paris,Woman,49,,3,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,1388.5192076,True
50_1757,92050,Nanterre,Woman,37,"Vocational certificate (CAP, BEP) or equivalent",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,6387.1902999,True
50_1759,77251,Lieusaint,Man,33,,7,In a couple without children,1,0,0.0,0.0,1,0,False,False,1,0,0,0,True,False,False,False,False,549.26758064,True
50_1760,78481,Le Pecq,Man,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,2,0,2,0,False,False,False,False,False,1423.3963731,True
50_1761,91553,Saint-Germain-les-Corbeil,Man,42,,5,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,2,1,2,0,False,False,False,False,False,981.52605371,True
50_1762,93048,Montreuil,Woman,60,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),1,0,0.0,1.0,0,0,False,False,0,0,0,0,True,False,False,False,False,2039.1177602,True
50_1764,93005,Aulnay-sous-Bois,Woman,48,,4,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,2,0,4+,0,True,False,False,False,False,1204.7313287,True
50_1765,75105,Paris,Woman,77,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Living alone,1,0,0.0,0.0,0,0,True,True,0,0,0,0,True,False,True,False,False,1255.6972607,True
50_1766,95680,Villiers-le-Bel,Woman,22,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,5,0,1.0,2.0,2,0,False,False,3,0,2,0,False,True,False,False,False,4701.6863218,True
50_1767,95257,La Frette-sur-Seine,Man,28,,4,Living with one or both parents,4,0,0.0,1.0,3,0,False,True,3,0,1,0,True,False,False,False,False,2184.2903272,True
50_1768,92026,Courbevoie,Woman,60,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,1595.035402,True
50_1769,93048,Montreuil,Woman,63,,8,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,528.09916585,True
50_1770,75115,Paris,Woman,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,1,0,0.0,0.0,1,0,False,False,0,0,1,0,True,False,False,True,False,718.69125577,True
50_1771,75113,Paris,Woman,66,"Vocational certificate (CAP, BEP) or equivalent",6,Another family member in the household,2,0,0.0,0.0,0,2,False,True,1,0,2,0,True,False,True,True,False,11901.723054,True
50_1772,92007,Bagneux,Woman,34,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,Living with one or both parents,4,2,0.0,0.0,1,1,False,True,1,0,0,0,True,False,False,False,False,2373.6403429,True
50_1773,91363,Marcoussis,Man,52,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,3,0,0,0,False,False,False,False,False,1571.3330812,True
50_1776,75102,Paris,Woman,33,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,964.77986683,True
50_1777,93064,Rosny-sous-Bois,Man,43,,4,In a couple without children,2,0,0.0,0.0,2,0,False,False,0,0,0,0,True,True,False,False,False,2627.9277793,True
50_1778,75119,Paris,Man,33,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living with one or both parents,3,0,0.0,0.0,0,0,False,True,0,0,2,0,True,False,False,True,False,1802.6102956,True
50_1779,92009,Bois-Colombes,Man,27,,5,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,2,0,False,False,False,False,False,977.53016514,True
