ID,CODGEO,SEX,AGE,DIPLOMA,PRO_CAT,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
5_2461,77014.0,1.0,33.0,3.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10381.318289,1.0
5_2462,77379.0,0.0,57.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.8399472,1.0
5_2463,94034.0,1.0,33.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,571.06976275,1.0
5_2464,92076.0,1.0,24.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3264.9990576,1.0
5_2465,91228.0,1.0,51.0,5.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.73069216,1.0
5_2466,91201.0,1.0,59.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,375.52065595,1.0
5_2467,93066.0,1.0,52.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,499.04952719,1.0
5_2468,75108.0,1.0,45.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3504.3396879,1.0
5_2469,78350.0,0.0,48.0,5.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1770.2633019,1.0
5_2470,77423.0,1.0,18.0,3.0,7.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2692.1458799,1.0
5_2471,77493.0,0.0,17.0,1.0,7.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2902.621113,1.0
5_2472,95424.0,0.0,31.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1531.9605126,1.0
5_2473,91549.0,1.0,54.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1815.1596004,1.0
5_2474,95257.0,1.0,32.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,842.98364972,1.0
5_2475,77004.0,0.0,32.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,452.15284539,1.0
5_2476,77058.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,720.40046729,1.0
5_2477,75101.0,1.0,25.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1122.6556612,1.0
5_2478,93066.0,0.0,58.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9430.5360679,1.0
5_2479,94002.0,1.0,29.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1007.2470991,1.0
5_2482,92060.0,0.0,48.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1813.3712525,1.0
5_2484,93078.0,1.0,16.0,1.0,7.0,8.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12470.532878,1.0
5_2485,75114.0,0.0,24.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2878.6163295,1.0
5_2486,93055.0,0.0,41.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.4707983,1.0
5_2487,78497.0,1.0,57.0,4.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.5642296,1.0
5_2488,91275.0,0.0,42.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,655.36846683,1.0
5_2489,77131.0,0.0,50.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.421259,1.0
5_2490,94076.0,0.0,31.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1210.0517845,1.0
5_2491,92075.0,0.0,49.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.5336265,1.0
5_2492,95170.0,1.0,42.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9643.1991178,1.0
5_2493,91228.0,0.0,33.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3870.8567367,1.0
5_2494,77384.0,1.0,54.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.1059947,1.0
5_2495,77513.0,0.0,47.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.9232059,1.0
5_2496,77085.0,1.0,43.0,5.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1881.0726737,1.0
5_2497,77335.0,1.0,25.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.29007724,1.0
5_2498,77171.0,0.0,26.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,452.15284539,1.0
5_2499,77288.0,0.0,35.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,396.73667909,1.0
5_2500,94080.0,1.0,27.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,414.0227024,1.0
5_2501,95428.0,0.0,60.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.6868719,1.0
5_2502,92046.0,0.0,62.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,702.49808685,1.0
5_2504,77108.0,0.0,56.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.9658421,1.0
5_2505,95370.0,0.0,50.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.6966298,1.0
5_2506,95268.0,0.0,41.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.57393464,1.0
5_2507,91549.0,0.0,36.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,655.36846683,1.0
5_2508,91386.0,0.0,45.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7735502,1.0
5_2510,77037.0,0.0,44.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,929.05951742,1.0
5_2511,93073.0,0.0,61.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,787.56428398,1.0
5_2513,92026.0,0.0,53.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.0177798,1.0
5_2514,91228.0,1.0,42.0,4.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.4996818,1.0
5_2515,91228.0,0.0,41.0,3.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.2447533,1.0
5_2517,92062.0,0.0,56.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,673.55064861,1.0
5_2518,91174.0,0.0,35.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,457.36786288,1.0
5_2519,93066.0,0.0,29.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.53769715,1.0
5_2520,92040.0,0.0,58.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1682.6798485,1.0
5_2521,95563.0,0.0,58.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1595.0694933,1.0
5_2522,77130.0,0.0,41.0,3.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.0702911,1.0
5_2523,92073.0,0.0,50.0,5.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2154.5050001,1.0
5_2525,77249.0,1.0,16.0,1.0,7.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.2049072,1.0
5_2526,78160.0,0.0,19.0,3.0,7.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5048.2130185,1.0
5_2527,91174.0,0.0,64.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,674.45033352,1.0
5_2528,78123.0,0.0,39.0,3.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10212.625508,1.0
5_2530,93055.0,0.0,29.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.777774,1.0
5_2531,77534.0,0.0,41.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3370.1445066,1.0
5_2532,77083.0,0.0,43.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2005.1443974,1.0
5_2533,95219.0,0.0,53.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070.436177,1.0
5_2534,77122.0,1.0,46.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1441.6638111,1.0
5_2535,95323.0,1.0,18.0,3.0,7.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6599.008412,1.0
5_2536,78172.0,0.0,48.0,5.0,2.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2041.0385499,1.0
5_2538,77322.0,1.0,53.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1276.8853497,1.0
5_2539,77258.0,0.0,40.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,485.45901396,1.0
5_2540,95018.0,1.0,62.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0360082,1.0
5_2541,93048.0,0.0,28.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.8504168,1.0
5_2542,75116.0,0.0,29.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1549.8231313,1.0
5_2543,77514.0,0.0,41.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5289.2525391,1.0
5_2544,75120.0,0.0,17.0,0.0,7.0,8.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6464.3807096,1.0
5_2546,77352.0,0.0,57.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.2311418,1.0
5_2547,91667.0,1.0,47.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1011.3306728,1.0
5_2548,93053.0,1.0,53.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,611.83199673,1.0
5_2549,94076.0,1.0,30.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.349505,1.0
5_2550,77495.0,0.0,30.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.80277098,1.0
5_2551,77288.0,0.0,53.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1420.5396746,1.0
5_2552,94038.0,1.0,58.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.8480567,1.0
5_2554,93055.0,0.0,36.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.4707983,1.0
5_2555,95218.0,0.0,37.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,651.41072461,1.0
5_2556,92049.0,0.0,38.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.850157,1.0
5_2557,93053.0,0.0,27.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1080.4707983,1.0
5_2558,78092.0,1.0,46.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8442.8363592,1.0
5_2559,91657.0,0.0,37.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,957.98331274,1.0
5_2560,91330.0,0.0,45.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,956.30691016,1.0
5_2562,95604.0,1.0,33.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,991.1070592,1.0
5_2563,77251.0,0.0,36.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0594192,1.0
5_2564,93064.0,0.0,33.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1810.8504168,1.0
5_2565,94015.0,0.0,42.0,4.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4518.8379682,1.0
5_2566,77107.0,1.0,18.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2143.5840147,1.0
5_2567,92002.0,1.0,19.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1884.8602707,1.0
5_2568,94018.0,0.0,35.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,400.53401497,1.0
5_2569,78311.0,0.0,47.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1746.2214791,1.0
5_2570,78049.0,0.0,62.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.4402859,1.0
5_2571,93048.0,1.0,25.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,343.86351789,1.0
5_2572,91312.0,1.0,51.0,5.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.5105231,1.0
5_2573,77359.0,1.0,43.0,5.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.7053544,1.0
5_2574,95539.0,1.0,31.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.6825356,1.0
5_2575,91338.0,1.0,50.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1722.4637138,1.0
5_2576,95500.0,0.0,57.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7171.2938998,1.0
5_2577,77479.0,0.0,45.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,907.35886602,1.0
5_2578,92035.0,1.0,20.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1571.0703183,1.0
5_2580,77152.0,0.0,29.0,5.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5871476,1.0
5_2581,94002.0,1.0,28.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,414.0227024,1.0
5_2582,94003.0,1.0,62.0,3.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,8914.9016012,1.0
5_2583,95252.0,0.0,53.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7521.8432159,1.0
5_2584,78531.0,1.0,52.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8371.0215817,1.0
5_2585,75109.0,0.0,32.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1619.4797582,1.0
5_2586,91201.0,0.0,57.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,660.47883456,1.0
5_2587,91552.0,1.0,45.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,603.5162009,1.0
5_2589,91105.0,0.0,39.0,5.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.36846683,1.0
5_2590,93077.0,0.0,40.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1080.4707983,1.0
5_2591,95127.0,1.0,19.0,3.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6599.008412,1.0
5_2592,94002.0,1.0,28.0,5.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1311.5365634,1.0
5_2593,77320.0,0.0,59.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1967.4360196,1.0
5_2594,95313.0,0.0,49.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3035.2932296,1.0
5_2595,75119.0,1.0,25.0,5.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1770.0059503,1.0
5_2596,93070.0,1.0,27.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,378.16692909,1.0
5_2597,77121.0,0.0,33.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.7878899,1.0
5_2598,93063.0,1.0,31.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,678.83655734,1.0
5_2599,95210.0,0.0,50.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.2392115,1.0
5_2600,78650.0,0.0,17.0,1.0,7.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5897.3793708,1.0
5_2601,91228.0,1.0,38.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1941.5163727,1.0
50_1587,91103.0,1.0,46.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.4495398,1.0
50_1588,92012.0,0.0,25.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,552.61166614,1.0
50_1589,91085.0,0.0,60.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,659.20335982,1.0
50_1591,94018.0,1.0,39.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.2470991,1.0
50_1592,92048.0,1.0,82.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.45163369,1.0
